Group,Sub_Contructor,TP_value,TP_No,Step,Major_Priority,Sub_system,Test_media,Test_pressure,Inch_meter,Inch_dia,Support_Remain,Weld_Remain,Total_Support,SP_Welded,Total_DIA,WELD_DONE,Welding %,Package_Generation,Execution_Work,NDT,HS,LC,CL,H/V/P,DD,FC,RE,FD,Remark,RT_REMAIN(Joint),PT_REMAIN(Joint),PWHT_REMAIN(Joint),UT_REMAIN(Joint),PMI_REMAIN(Joint),REPAIR,Cutout,RTRP
04-H/V/P Test,HSP,0852,2000-05-PRC-21-852,07-Flushing/Drying,A,2000-05,DEM WATER,47.3,0,38.5,0,0,1,1,38.5,38.5,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,HSP,0869,2000-04-BFW-07-869,06-H/V/P Test,A,2000-04,WATER,169.9,0,259.5,0,0,2,2,259.5,259.5,1,✓,✓,✓,✓,✓,✓,✓,F.I.N,,,,,,,,,,,,
04-H/V/P Test,HSP,0879,1000-03-PRC-21-879,07-Flushing/Drying,A,1000-03,WATER,5.8,0,47.5,0,0.75,,,47.5,46.75,0.984210526315789,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,HSP,0880,1000-03-PRC-22-880,07-Flushing/Drying,A,1000-03,WATER,5.8,0,38.25,0,0,,,38.25,38.25,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,HSP,0881,2000-05-PRC-22-881,07-Flushing/Drying,A,2000-05,DEM WATER,45.7,0,3.5,0,1,,,3.5,2.5,0.714285714285714,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,HSP,0885,2000-05-PRC-25-885,07-Flushing/Drying,A,2000-05,DEM WATER,46,0,60,0,0,,,60,60,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,HSP,0932,1000-03-MPC-08-932,07-Flushing/Drying,A,1000-03,WATER,74.6,0,275.75,0,0,16,16,275.75,275.75,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,HSP,0949,7000-01-FLG-23-949,07-Flushing/Drying,A,7000-01,DEM WATER,96,0,6,0,0,,,4,4,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,HSP,0955,5000-01-LPC-09-955,07-Flushing/Drying,A,5000-01,WATER,27,0,27.75,0,0,,,27,27,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,KAYSON,0228,70-WWS-UG-KC-228,08-Face_Cleaning,UG,4000-10,WATER,GRAVITY,40,8,0,0,,,8,8,1,✓,,✓,✓,✓,✓,✓,✓,✓,F.I.N,,,,,,,,,,
04-H/V/P Test,MRD,0011,56-FW-UG-011,08-Face_Cleaning,UG-FW,4000-14,WATER,25.5,2266,698,0,0,,,712,712,1,✓,✓,✓,✓,✓,✓,✓,F.I.N,✓,,,مربوط به شرق سایت,2,,,,,0,0,2
04-H/V/P Test,MRD,0033,5000-04-PMP-04-033,08-Face_Cleaning,-,5000-04,WATER,6.75,0,3,0,0,,,3,3,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,Hold Bolt+کسری فلنج 210102f-1.5,,,,,,,,
04-H/V/P Test,MRD,0077,61-NG-UG-KC-077,07-Flushing/Drying,UG,1000-04,WATER,90,269,112.75,0,14,,,112.75,98.75,0.875831485587583,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0105,64-WWC-UG-KC-105,07-Flushing/Drying,UG,4000-12,-,NON PRESSURE,114.43,120,0,0,,,116,116,1,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0113,59-WWC-UG-KC-113,07-Flushing/Drying,UG,4000-12,-,NON PRESSURE,20.048,8,0,0,,,8,8,1,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0114,65-WWC-UG-KC-114,07-Flushing/Drying,UG,4000-12,-,NON PRESSURE,211.372,124,0,0,,,124,124,1,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0140,68-FW-UG-KC-140,08-Face_Cleaning,UG-FW,4000-14,WATER,25.5,17.022,36,0,0,,,36,36,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,MRD,0153,59-WWC-UG-KC-153,07-Flushing/Drying,UG,4000-12,-,NON PRESSURE,133.368,84,0,0,,,112,112,1,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0155,59-WWC-UG-KC-155,07-Flushing/Drying,UG,4000-12,-,NON PRESSURE,51.248,24,0,0,,,32,32,1,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0188,5000-04-PMP-05-188,08-Face_Cleaning,B,5000-04,WATER,24,0,847.75,0,0,12,12,799.75,799.75,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,F.I.N,,,,,,,,,,
04-H/V/P Test,MRD,0191,59-WWC-UG-KC-191,07-Flushing/Drying,UG,4000-12,-,NON PRESSURE,19.248,8,0,0,,,8,8,1,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0192,59-WWC-UG-KC-192,07-Flushing/Drying,UG,4000-12,-,NON PRESSURE,26.528,32,0,0,,,32,32,1,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0193,56-MO-27-UG-KC-193,07-Flushing/Drying,TEST_UG,4000-09,-,NON PRESSURE,20.85,30,0,0,,,30,30,1,✓,,✓,✓,✓,✓,✓,✓,,,,,1,,,,,0,0,1
04-H/V/P Test,MRD,0198,61-MO-25-UG-KC-198,07-Flushing/Drying,TEST_UG,4000-09,-,NON PRESSURE,17.19,30,0,0,,,30,30,1,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0200,61-MO-30-UG-KC-200,07-Flushing/Drying,TEST_UG,4000-09,-,NON PRESSURE,28.65,30,0,15,,,30,15,0.5,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0209,61-WWO-UG-KC-209,07-Flushing/Drying,UG,4000-09,WATER,15,53,39.75,0,3,,,39.75,36.75,0.924528301886792,✓,,✓,✓,✓,✓,✓,✓,F.I.N,F.I.N,,,,,,,,,,
04-H/V/P Test,MRD,0222,66-FW-UG-KC-222,08-Face_Cleaning,UG-FW,4000-14,WATER,27,288,254,0,0,,,214,214,1,✓,,,✓,✓,✓,✓,✓,✓,,,,1,,,,,0,0,1
04-H/V/P Test,MRD,0230,70-WWS-UG-KC-230,08-Face_Cleaning,UG,4000-10,WATER,GRAVITY,72,24,0,0,,,24,24,1,✓,,✓,✓,✓,✓,✓,✓,✓,F.I.N,,,,,,,,,,
04-H/V/P Test,MRD,0234,61-PW-UG-KC-234,07-Flushing/Drying,UG,4000-21,WATER,18,62,30,0,0,,,30,30,1,✓,,✓,✓,✓,✓,✓,✓,F.I.N,F.I.N,,,,,,,,,,
04-H/V/P Test,MRD,0235,61-ROW-UG-KC-235,07-Flushing/Drying,UG,4000-15,DEM WATER,19.5,126,90,0,0,,,90,90,1,✓,,✓,✓,✓,✓,✓,✓,F.I.N,F.I.N,,,,,,,,,,
04-H/V/P Test,MRD,0236,61-SRW-UG-KC-236,07-Flushing/Drying,UG,4000-21,WATER,17.25,62,27.75,0,3,,,27.75,24.75,0.891891891891892,✓,,✓,✓,✓,✓,✓,✓,F.I.N,F.I.N,,,,,,,,,,
04-H/V/P Test,MRD,0237,61-WWS-UG-KC-237,07-Flushing/Drying,UG,4000-10,WATER,15,51,39.75,0,3,,,39.75,36.75,0.924528301886792,✓,,✓,✓,✓,✓,✓,✓,F.I.N,F.I.N,,,,,,,,,,
04-H/V/P Test,MRD,0241,61-WWO-UG-KC-241,07-Flushing/Drying,UG,4000-09,WATER,16.5,64,44.75,0,4,,,44.75,40.75,0.910614525139665,✓,,✓,✓,✓,✓,✓,✓,F.I.N,F.I.N,,,,,,,,,,
04-H/V/P Test,MRD,0247,70-WWS-UG-KC-247,07-Flushing/Drying,UG,4000-10,-,NON PRESSURE,132,64,0,0,,,64,64,1,✓,,,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0253,63-MO-08-UG-KC-253,07-Flushing/Drying,TEST_UG,4000-21,-,Visual,80.562,33,0,0,,,33,33,1,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0257,64-MO-04-UG-KC-257,08-Face_Cleaning,TEST_UG,4000-21,-,Visual,42.216,36,0,0,,,33,33,1,✓,,✓,✓,✓,F.I.N,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,MRD,0258,64-MO-05-UG-KC-258,07-Flushing/Drying,TEST_UG,4000-21,-,Visual,43.433,27,0,0,,,12,12,1,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0259,64-MO-06-UG-KC-259,07-Flushing/Drying,TEST_UG,4000-21,-,Visual,32.721,27,0,0,,,12,12,1,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0260,64-MO-07-UG-KC-260,07-Flushing/Drying,TEST_UG,4000-21,-,NON PRESSURE,90.144,36,0,0,,,36,36,1,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0266,69-MO-03-UG-KC-266,07-Flushing/Drying,TEST_UG,4000-21,-,NON PRESSURE,49.257,30,0,0,,,30,30,1,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0273,56-MO-29-UG-KC-273,07-Flushing/Drying,TEST_UG,4000-09,-,Visual,93.837,48,0,0,,,48,48,1,✓,,,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,MRD,0690,5000-01-PMC-13-690,07-Flushing/Drying,A,5000-01,DEM WATER,19.5,0,338,0,0,7,7,338,338,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,2,,,
04-H/V/P Test,MRD,WH,Where House-FW Line-01,07-Flushing/Drying,-,Unknow,WATER,25.5,55.835,47,0,2,,,45.5,43.5,0.956043956043956,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,PSN,0342,4000-07-PA-03-342,08-Face_Cleaning,B,4000-07,AIR,5.5,0,134.75,0,2.75,,,132.75,130,0.979284369114878,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,PSN,0908,7000-01-NG-02-908,08-Face_Cleaning,-,7000-01,AIR,7.7,0,268.5,0,0,12,12,263.5,263.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,PSN,0909,4000-07-PA-05-909,08-Face_Cleaning,B,4000-07,AIR,11.55,0,383.5,0,0,,,381.5,381.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,PSN,0929,7000-01-NG-03-929,08-Face_Cleaning,-,7000-01,AIR,5.5,0,91.25,0,2.75,3,3,87.75,85,0.968660968660969,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,ST2,0264,4000-14-FW-27-264,08-Face_Cleaning,B,4000-14,WATER,25.5,0,232,0,10,1,1,232,222,0.956896551724138,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,ST2,0656,3000-03-PG-03-656,08-Face_Cleaning,B,3000-03,DEM WATER,10.5,0,286.75,0,0,3,3,277.25,277.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,F.I.N,,,,,,,,,,
04-H/V/P Test,STP,0040,5000-03-PMV-05-040,07-Flushing/Drying,-,5000-03,WATER,9,0,1234.5,0,0,21,21,1176.25,1176.25,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0059,4000-01-N-01-059,07-Flushing/Drying,B,4000-01,WATER,24,0,56,0,0,1,1,56,56,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0125,4000-05-BD-01-125,07-Flushing/Drying,B,4000-05,WATER,16.5,0,95.5,0,0,2,2,95.5,95.5,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0189,5000-03-PMW-11-189,07-Flushing/Drying,-,5000-03,WATER,11.25,0,6,0,0,,,4.5,4.5,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0226,5000-04-PMP-13-226,07-Flushing/Drying,-,5000-04,VISUAL,0,0,12.75,0,2.25,,,12.75,10.5,0.823529411764706,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0263,4000-14-FW-26-263,07-Flushing/Drying,A,4000-14,WATER,25.5,0,6,0,0,,,6,6,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0277,69-FW-UG-KC-277,07-Flushing/Drying,UG-FW,4000-14,WATER,25.5,,295.5,0,0,,,295.5,295.5,1,✓,,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0284,59-SRW-UG-KC-284,07-Flushing/Drying,UG,4000-21,WATER,17.25,25.752,20,0,0,,,14,14,1,✓,,✓,✓,✓,✓,✓,✓,,,,,3,,,,,0,0,3
04-H/V/P Test,STP,0285,70-FW-UG-KC-285,08-Face_Cleaning,A,4000-14,WATER,15,10.24,20,0,0,,,18,18,1,✓,,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,STP,0290,4000-08-CWR-50-290,07-Flushing/Drying,A,4000-08,WATER,11.25,0,36.75,0,1.5,,,35.25,33.75,0.957446808510638,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0305,4000-08-CWR-65-305,07-Flushing/Drying,A,4000-08,VISUAL,0,0,16,0,0,,,16,16,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0316,4000-08-CWR-76-316,07-Flushing/Drying,A,4000-08,WATER,5.25,0,15.75,0,0,,,15,15,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0321,2000-05-SG-01-321,07-Flushing/Drying,-,2000-05,DEM WATER,43.5,0,1462.25,0,0,16,16,1449.5,1449.5,1,✓,✓,✓,✓,✓,✓,✓,✓,F.I.N,,,,,,,,,,,
04-H/V/P Test,STP,0322,3000-01-SG-01-322,08-Face_Cleaning,-,3000-01,DEM WATER,104.9,0,1467.25,3,0,13,10,1467.25,1467.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,STP,0324,4000-08-CWR-82-324,07-Flushing/Drying,A,4000-08,WATER,11.25,0,15.75,0,0,,,15,15,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0347,4000-08-CWS-56-347,08-Face_Cleaning,B,4000-08,WATER,11.25,0,151,0,0,,,95,95,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,STP,0348,4000-08-CWS-57-348,08-Face_Cleaning,B,4000-08,WATER,11.25,0,170.75,0,0,,,170,170,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,STP,0353,4000-08-CWS-62-353,07-Flushing/Drying,A,4000-08,WATER,11.25,0,11.25,0,0,,,10.5,10.5,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,2,,,,,0,0,2
04-H/V/P Test,STP,0354,4000-08-CWS-63-354,07-Flushing/Drying,A,4000-08,WATER,11.25,0,25.25,0,0,,,24.5,24.5,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0355,4000-08-CWS-64-355,07-Flushing/Drying,A,4000-08,WATER,11.25,0,17.25,0,0,,,16.5,16.5,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0360,4000-08-CWS-69-360,07-Flushing/Drying,A,4000-08,WATER,11.25,0,21.25,0,0,,,20.5,20.5,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0361,4000-08-CWS-70-361,07-Flushing/Drying,A,4000-08,WATER,11.25,0,25.25,0,0,,,24.5,24.5,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0378,5000-01-LPC-08-378,07-Flushing/Drying,-,5000-01,WATER,15.8,0,3.5,0,0.5,,,3.5,3,0.857142857142857,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0384,4000-02-HPS-02-384,07-Flushing/Drying,B,4000-02,WATER,103.8,0,182,0,0,2,2,182,182,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0390,3000-02-SG-10-390,08-Face_Cleaning,B,3000-02,DEM WATER,148.5,0,339,1,0,5,4,336,336,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,STP,0393,5000-02-PMC-20-393,07-Flushing/Drying,A,5000-02,WATER,5.25,0,13,0,1,,,13,12,0.923076923076923,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0460,3000-01-SG-03-460,08-Face_Cleaning,B,3000-01,DEM WATER,148.5,0,1041,3,3,9,6,1039,1036,0.99711260827719,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,STP,0466,1000-03-PRC-11-466,07-Flushing/Drying,A,1000-03,VISUAL,0,0,64,0,0,2,2,64,64,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0467,4000-06-DMW-08-467,07-Flushing/Drying,B,4000-06,VISUAL,0,0,12,0,0,1,1,12,12,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0512,5000-01-CD-01-512,07-Flushing/Drying,A,5000-01,WATER,14,0,9,0,0,,,9,9,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0557,3000-02-VA-01-557,07-Flushing/Drying,A,3000-02,VISUAL,0,0,360,0,0,6,6,360,360,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0564,4000-08-VA-01-564,07-Flushing/Drying,A,4000-08,VISUAL,0,0,93,0,0,2,2,93,93,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0593,7000-01-FLG-06-593,07-Flushing/Drying,A,7000-01,DEM WATER,106,0,94.75,0,0,,,94.75,94.75,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0611,4000-06-DMW-13-611,07-Flushing/Drying,B,4000-06,DEM WATER,16.5,0,72,0,0,,,72,72,1,✓,✓,✓,✓,✓,✓,✓,✓,F.I.N,,,,,,,,,,,
04-H/V/P Test,STP,0614,4000-07-PA-02-614,07-Flushing/Drying,B,4000-07,WATER,21,0,63,0,0,1,1,63,63,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0615,5000-04-PMC-01-615,07-Flushing/Drying,B,5000-04,WATER,24,0,246,0,0,2,2,246,246,1,✓,✓,✓,✓,✓,✓,✓,✓,F.I.N,,,,,,,,,,,
04-H/V/P Test,STP,0616,5000-04-PMP-22-616,07-Flushing/Drying,B,5000-04,WATER,24,0,255,0,0,2,2,255,255,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0631,5000-03-PMW-15-631,07-Flushing/Drying,B,5000-03,WATER,9,0,7,0,0,,,6.5,6.5,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0700,4000-04-BFW-05-700,07-Flushing/Drying,B,4000-04,WATER,255,0,16.5,0,0,,,16.5,16.5,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0706,4000-08-VA-06-706,07-Flushing/Drying,B,4000-08,VISUAL,0,0,18,0,0,,,18,18,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0711,3000-02-SG-05-711,07-Flushing/Drying,B,3000-02,DEM WATER,148.5,0,579.25,0,0,7,7,579.25,579.25,1,✓,✓,✓,✓,✓,✓,✓,✓,F.I.N,,,,,,,,,,,
04-H/V/P Test,STP,0714,4000-04-VA-08-714,07-Flushing/Drying,B,4000-04,VISUAL,0,0,18,0,0,,,18,18,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0718,4000-02-HPS-07-718,07-Flushing/Drying,A,4000-02,WATER,128.7,0,311,2,0,7,5,309.5,309.5,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0735,3000-02-MPS-05-735,07-Flushing/Drying,A,3000-02,WATER,76.1,0,42,0,0,,,42,42,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0742,4000-08-NCD-03-742,07-Flushing/Drying,B,4000-08,VISUAL,0,0,12,0,0,,,12,12,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0751,3000-01-VA-12-751,07-Flushing/Drying,A,3000-01,VISUAL,0,0,16,0,0,1,1,16,16,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0752,3000-01-VA-13-752,07-Flushing/Drying,-,3000-01,VISUAL,0,0,28,0,0,4,4,28,28,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0759,7000-01-FLG-07-759,07-Flushing/Drying,-,7000-01,DEM WATER,45.7,0,4,0,0,,,3,3,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0770,2000-05-PRC-17-770,07-Flushing/Drying,-,2000-05,DEM WATER,45.7,0,4,0,0,,,3,3,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0771,2000-05-PRC-18-771,07-Flushing/Drying,-,2000-05,VISUAL,0,0,14.5,0,0,,,14.5,14.5,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0772,2000-05-PRC-19-772,07-Flushing/Drying,-,2000-05,VISUAL,0,0,8.5,0,0,,,8.5,8.5,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0773,4000-13-PMC-03-773,07-Flushing/Drying,A,4000-13,WATER,7.5,0,6,0,0.5,,,6,5.5,0.916666666666667,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0778,3000-03-PMC-06-778,07-Flushing/Drying,A,3000-03,WATER,7.5,0,8,0,0,,,8,8,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0812,3000-03-CD-02-812,07-Flushing/Drying,-,3000-03,WATER,15,0,10,0,0,,,10,10,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0817,3000-01-SG-06-817,08-Face_Cleaning,B,3000-01,DEM WATER,104.9,0,801.25,3,3,10,7,801.25,798.25,0.996255850234009,✓,✓,✓,✓,✓,✓,✓,✓,✓,F.I.N,,,,,,,,,,
04-H/V/P Test,STP,0844,7000-01-FLG-11-844,07-Flushing/Drying,-,7000-01,DEM WATER,148.5,0,3,0,0,,,2,2,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0849,3000-04-HG-03-849,07-Flushing/Drying,B,3000-04,WATER,90,0,50.25,0,0,2,2,50.25,50.25,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0858,3000-01-LPC-04-858,07-Flushing/Drying,A,3000-01,WATER,3,0,8,0,0,,,8,8,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0862,3000-01-LPC-07-862,07-Flushing/Drying,A,3000-01,VISUAL,0,0,19,0,0,,,19,19,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0863,3000-01-TC-02-863,07-Flushing/Drying,A,3000-01,VISUAL,0,0,55.25,0,0,,,55.25,55.25,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0865,3000-01-TC-04-865,07-Flushing/Drying,A,3000-01,AIR,1,0,33,0,0,,,33,33,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0886,2000-05-PRC-26-886,07-Flushing/Drying,-,2000-05,VISUAL,0,0,27,0,0,,,27,27,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0915,2000-05-PRC-27-915,07-Flushing/Drying,A,2000-05,VISUAL,0,0,10,0,0,,,10,10,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0928,2000-05-PRC-28-928,07-Flushing/Drying,-,2000-05,VISUAL,0,0,6,0,0,,,6,6,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0943,4000-11-IA-06-943,07-Flushing/Drying,B,4000-11,WATER,21,0,30,0,0,1,1,30,30,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0963,4000-07-PA-07-963,08-Face_Cleaning,B,4000-07,WATER,21,,13.5,0,0,,,12,12,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,STP,0967,4000-02-LPS-19-967,08-Face_Cleaning,B,4000-02,WATER,16.7,,317.5,0,0,6,6,294.5,294.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,STP,0968,4000-02-LPS-20-968,08-Face_Cleaning,B,4000-02,WATER,16.7,,327.5,0,0,6,6,304.5,304.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,
04-H/V/P Test,STP,0978,4000-01-N-09-978,07-Flushing/Drying,B,4000-01,WATER,15.8,,12,0,0,,,10.5,10.5,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0981,4000-01-N-12-981,07-Flushing/Drying,A,4000-01,WATER,15.8,,12,0,3,,,12,9,0.75,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
04-H/V/P Test,STP,0982,4000-01-N-13-982,07-Flushing/Drying,B,4000-01,WATER,15.8,,13.5,0,0,,,12,12,1,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,,,
